feature,weight
main fire,0.0
main sebentar,0.0
ngaruh,0.0
ngefans,0.0
denger ketawa,0.0
dengernya,0.0
depresi,0.0
deras,0.0
desain kotak,0.0
desain pemecah,0.0
desta face,0.0
desta gofar,0.0
dok bahas,0.0
lupus,0.0
macem,0.0
ngfans,0.0
ip,0.0
iphone airdrop,0.0
iphone waktunya,0.0
gameplay seru,0.0
bentar,0.0
makan makanan,0.0
makan mie,0.0
ngakak bgt,0.0
ngakak pas,0.0
ngaku,0.0
ngangong,0.0
mah garry,0.0
mahal casing,0.0
mahal loudly,0.0
main bareng,0.0
main beda,0.0
makan gw,0.0
varian,0.0
aja lu,0.0
aja mah,0.0
game online,0.0
ibot mirip,0.0
ibot waktu,0.0
spam,0.0
spam jumpscare,0.0
shopee,0.0
show,0.0
buruan situs,0.0
buset,0.0
cakep bgt,0.0
siapapun,0.0
sibuk,0.0
inspiratif visualnya,0.0
gak percaya,0.0
video midori,0.0
vino ga,0.0
bag,0.0
bag fire,0.0
bagus hot,0.0
bagus infinix,0.0
namanya kalbun,0.0
makanan indonesia,0.0
make,0.0
disebut,0.0
nasi goreng,0.0
nenek,0.0
neneknya,0.0
main situs,0.0
ajak main,0.0
ajak podcast,0.0
video kesimpulan,0.0
gak menang,0.0
gak nyangka,0.0
gak obat,0.0
sih gw,0.0
situs andalan,0.0
infinix pro,0.0
infinix spek,0.0
infinx,0.0
infinx note,0.0
situs red,0.0
situs terpercaya,0.0
situs yin,0.0
skin tone,0.0
mukanya,0.0
malam sampel,0.0
viral high,0.0
visualnya ciamik,0.0
bgt bang,0.0
bgt desta,0.0
bgt ibot,0.0
bgt sma,0.0
gabungin,0.0
gacir,0.0
gak abisnya,0.0
gak main,0.0
voltage bardi,0.0
voltage bukit,0.0
muter,0.0
maksudnya,0.0
mirip iphone,0.0
mirip mirip,0.0
desta lucu,0.0
desta ngomong,0.0
detail,0.0
detil,0.0
diatas,0.0
man,0.0
mana bang,0.0
dibantu,0.0
mn,0.0
modal kecil,0.0
mohon,0.0
money bag,0.0
muda berbuat,0.0
muda diwajarkan,0.0
want,0.0
maxwin bro,0.0
bahas autoimun,0.0
bahasa arab,0.0
menunggu,0.0
menurunkan,0.0
menurut abang,0.0
merasa,0.0
meskipun,0.0
milenial,0.0
dimata,0.0
dimensity pertama,0.0
minimal dp,0.0
minimalis,0.0
minimalis spek,0.0
minum air,0.0
dipake desta,0.0
infinix gt,0.0
infinix hot,0.0
infinix not,0.0
yin gem,0.0
yin situs,0.0
ae,0.0
membawa keberuntungan,0.0
media,0.0
mekswin,0.0
melakukan,0.0
membaik,0.0
mending beli,0.0
xiaomi,0.0
bagus wajar,0.0
voltage hari,0.0
infinix dimensity,0.0
memberikan,0.0
membuka,0.0
menang banyak,0.0
dijual,0.0
airdrop,0.0
airdrop ala,0.0
bidang,0.0
ac,0.0
ga kerasa,0.0
dika,0.0
dikasih maxwin,0.0
menang pushpin,0.0
menangkan,0.0
ga minum,0.0
ga bang,0.0
random,-3.54672164537273e-05
brand infinix,-3.78668046574941e-05
goreng,-0.0004155970029420564
makan nasi,-0.00045573932624265283
putih,-0.0010477711613552081
salah satunya,-0.0013398027007352656
wijaya,-0.0013906406782926008
mahh,-0.002193833446551857
pamungkas,-0.002214246465594235
ge pamungkas,-0.002214246465594235
ge,-0.002214246465594235
ba,-0.003874115770419404
abang,-0.003908770885401647
masalah,-0.004593222488733813
alasan,-0.004912081562951044
hampir,-0.006245167954561259
mystery box,-0.0063132320506789534
mystery,-0.0063132320506789534
tlg,-0.00646525764111298
penoton,-0.00646525764111298
bnyak,-0.006714644862132357
admin,-0.006824830401883739
budget,-0.007164439892951679
nonton face,-0.0072271692238473784
fyp,-0.00727654474162924
next undang,-0.007742444161829747
note edge,-0.00782369022995372
jga,-0.007856449845897982
sisa,-0.007856449845897982
sederhana,-0.007960134072235392
ft,-0.008320188858717601
undang bang,-0.00849028328117084
liat kamal,-0.008933576100392335
ama,-0.009256567675771883
lo makan,-0.00948540610245778
sok,-0.009491177872095302
aku gak,-0.009672297336086605
bagusnya,-0.00971201291349788
budaya,-0.010061811097985445
orang luar,-0.010061811097985445
punya temen,-0.010061811097985445
total,-0.010685178237076553
diri sendiri,-0.010865389712621187
vomiting,-0.010931541081115409
face vomiting,-0.010931541081115409
secara total,-0.01109062065864692
hadirkan,-0.011211506217587264
wagyu,-0.01125968309558778
yt,-0.011861847056976151
sepertinya,-0.01239852226272036
gak sendirian,-0.012461209163734355
sendirian,-0.012461209163734355
jarang,-0.01281483783024659
rajin,-0.01363365679933431
kacau,-0.01375866721265095
gila,-0.013813474874349696
channel,-0.014128766479628796
ga serem,-0.014399417661070361
game,-0.014409030535242118
motor,-0.014524583606801006
haha,-0.014631154721121474
jkt,-0.014631154721121474
pro plus,-0.014833631975067745
porsi,-0.014838337931107788
bug,-0.014945794580217081
ortu,-0.01568947870263927
paling ngakak,-0.01605329865784744
perjuangkan,-0.01628480618312079
diajak,-0.01628480618312079
planning,-0.01628480618312079
manage,-0.01628480618312079
guest,-0.016474337056478373
bang jerome,-0.01686711574106321
jadiin,-0.01686711574106321
molan,-0.017169727756069158
cuci,-0.01717191536274631
dlu,-0.01717191536274631
pake topi,-0.01764324127979104
permainan,-0.01778914680956519
sampe akhir,-0.018576185288244805
saluting,-0.018693311717272038
saluting face,-0.018693311717272038
gejala,-0.01877805309884792
sukses selalu,-0.018836471262885346
ngantuk,-0.019132161076291104
bangsat,-0.019132161076291104
awal sampe,-0.01962576314086411
face with,-0.019746286136814024
bang dit,-0.02012925326566466
dit,-0.02012925326566466
prof,-0.02012925326566466
diem,-0.02023737379269988
kelar,-0.020370450478449924
pwk,-0.020370450478449924
kerjanya,-0.02043306603180349
pastinya,-0.020635276020799037
cuman aku,-0.02066621114843934
gak suka,-0.02066621114843934
tanya apakah,-0.020885071789291762
mendukung,-0.02093279672816771
main gta,-0.020984121604163065
liat bang,-0.020984121604163065
polisi,-0.020984121604163065
kunci,-0.021046848866257517
midori kawa,-0.021438337307732477
kawa,-0.021438337307732477
gerung,-0.021571311403246977
rocky,-0.021571311403246977
rocky gerung,-0.021571311403246977
ahmad,-0.021571311403246977
genetik,-0.02167754280784149
aing,-0.021827250129113518
bang lu,-0.022200258709957395
cuek,-0.02236657353615734
naikin,-0.02241010944151106
jadul,-0.02259588628693832
paling suka,-0.02259588628693832
wajah,-0.02259588628693832
masker,-0.02259588628693832
familiar,-0.02259588628693832
beruk,-0.022844147625399616
pernah nyobain,-0.02297578890284324
plis,-0.022980506415372297
untung gak,-0.02308811368835391
sweat untung,-0.02308811368835391
naikin mood,-0.023260447062281475
rb,-0.02405995429417901
harga hp,-0.024830998283460352
ngapain,-0.024882727439153096
krna,-0.02514393277659111
lainnya,-0.025273196886361794
yh,-0.025960007094600293
beginian,-0.026221333779761057
naiknya,-0.02623398094391219
peran,-0.02658865186169755
china,-0.026911305353450255
rusak,-0.02705931385185404
bang suka,-0.027216285930168976
hp naiknya,-0.027229412983073072
ampun,-0.027245067364504494
ram gede,-0.027300574593307408
jegel,-0.028727064449959983
respect,-0.028879868298359757
standar,-0.028976109855211887
bening,-0.029606981498953598
david,-0.03028598164628294
bgtt,-0.03030303780133457
adek,-0.03044184294313937
gw suka,-0.03044184294313937
kecil suka,-0.03044184294313937
mendominasi,-0.03083832605869171
go,-0.031244530019320427
ortunya,-0.03132197000547976
kerasa,-0.03149244265318378
hingga,-0.03150351059927137
bagaimana dok,-0.031947092152807326
menurut ku,-0.03200846710051615
jantung,-0.032080092172874816
oki,-0.03242615444241423
online,-0.03244743372654137
mobil,-0.03244743372654137
punya anak,-0.03244743372654137
rapi,-0.03301526553537146
stand,-0.03324290439203189
berdebar,-0.033297351255146296
semua dok,-0.033297351255146296
makan banyak,-0.033297351255146296
hr,-0.033297351255146296
kalbun artinya,-0.03357142699109989
artinya anjing,-0.03357142699109989
too,-0.03367863135487708
anaknya,-0.03367863135487708
koar koar,-0.03428354741646025
binatang buas,-0.03446423209617078
menghargai,-0.034570653303346355
sahil,-0.03458850525187278
puasa,-0.03465064720921432
beliau,-0.03471899266628149
mulai,-0.03473719869771247
beban,-0.0348365521446386
kasian,-0.03491403718696032
kehidupan,-0.03494224860457955
berkembang,-0.035040469947329844
stand up,-0.03555060922120885
arteta out,-0.03558441523318235
out,-0.03558441523318235
fans arsenal,-0.03558441523318235
green heart,-0.03600488448256939
lbh,-0.03614535460576076
bagi bagi,-0.03654927940672484
pelajar,-0.03686935167987239
dana pelajar,-0.03686935167987239
lgsg,-0.037241442685430774
ai,-0.03810186949957888
ngelag,-0.03810186949957888
perjuangan,-0.038307535515606915
redmi note,-0.03833911792428775
aja malah,-0.038654545992660785
vino lepas,-0.038654545992660785
nembak,-0.038654545992660785
skak,-0.038654545992660785
fuki,-0.03901457024059881
not,-0.03916158316156355
bintang,-0.039173730799052064
banyak bacot,-0.03919881876552414
bngt,-0.039267203533834935
radit main,-0.039459394800510555
pernah putus,-0.039563768906117874
kliatan,-0.03987439923383254
mah klo,-0.03987439923383254
pro,-0.04022649764073588
beres,-0.04076698210267364
kapal,-0.04076698210267364
aq,-0.04103806667055004
merasakan,-0.04116739066102256
sebulan,-0.04125652435470427
kpn,-0.04138740843455242
mesin,-0.04138740843455242
muka,-0.04188943995037114
kapal nanti,-0.042313859803456484
nanti beres,-0.042313859803456484
beres face,-0.042313859803456484
desa,-0.042729461614731325
tgl mei,-0.042729461614731325
tgl,-0.042729461614731325
contoh,-0.04326850505483323
anti,-0.04402875944931429
dendam,-0.04402875944931429
kira kira,-0.044299823947546
love,-0.04439763808147055
macam,-0.04439763808147055
aku ga,-0.04439763808147055
nyuruh,-0.04439763808147055
ngerasa,-0.044621885529485594
penjelasannya,-0.044621885529485594
penyebabnya,-0.044621885529485594
jijik,-0.044621885529485594
dolar,-0.04540789434747372
proper,-0.04622239602308068
bagus harga,-0.04627218177599962
pemilik,-0.04627218177599962
penyebabnya apa,-0.04631503513566944
dok apakah,-0.0479382124266935
menakutkan,-0.04800083626398864
kenceng bgt,-0.04882378931945553
jdi,-0.04899700003801055
rekomendasi,-0.04913901007471702
kenapa ga,-0.04936847785469854
memanage keuangannya,-0.04943113029192394
keuangannya baik,-0.04943113029192394
proper cowo,-0.04943113029192394
keuangannya,-0.04943113029192394
cowo memanage,-0.04943113029192394
kata,-0.04951251895040468
berat,-0.04983585513349553
samaan,-0.050007267999814024
njir,-0.05008120645870877
jalan,-0.05010575430090673
hadir,-0.05018730562778462
ibot ibot,-0.050232049249621324
apakah benar,-0.05023524073369186
bakal,-0.050557222792312284
premier,-0.05067202578162668
padang,-0.05115002481500483
teh emil,-0.05115562234861698
emil bukan,-0.05115562234861698
sakit mata,-0.051241733945195767
antibiotik,-0.051241733945195767
gores,-0.051241733945195767
pas pertama,-0.051493389365212826
bukan,-0.05162810479954072
poco pro,-0.05193090834423484
portugal ronaldo,-0.05208505476132878
mampus,-0.0523137988453918
jelaskan,-0.05249294930942033
gangguan,-0.05249294930942033
smaa,-0.052498480597254635
cerdas,-0.05269093216445446
gak boleh,-0.05276927818894641
deket,-0.05309088059337825
bertahan,-0.05403795051842203
diskusi,-0.05413717136484467
musim,-0.05419504582528468
kaya bang,-0.05420302725004853
saling,-0.054712431159756825
kocak,-0.054773152516425117
freya,-0.05488622605616952
skarang,-0.05488622605616952
link,-0.05501552675708188
kaya,-0.05511428900898485
radit,-0.05548258585613319
kepikiran,-0.055668036159464356
tidurnya,-0.05606604865352095
kali,-0.05654482716231424
bang vino,-0.056555727453892035
info,-0.05659328555993594
sejak,-0.057465173694524585
uda,-0.05801461728702778
koar,-0.05804709164777288
rendah,-0.05809015180737785
akhirnya,-0.05810917851710329
ngga,-0.058118512098493176
nyala,-0.0581934398892693
aneh,-0.05819493822070079
bang kamal,-0.05826536665922519
albedo,-0.05853264004207642
target,-0.059274084641506436
misteri box,-0.05945390156291291
misteri,-0.05945390156291291
kemudian,-0.06008219154698892
nggak,-0.060203234941291595
drpd,-0.060294346374432393
menangin,-0.060575518069752324
makin banyak,-0.06081941658611545
diluar,-0.061081919426607664
belinya,-0.06170984276357825
terhadap,-0.062361972819100914
orng,-0.06286944401755225
responsif,-0.06309181356714852
aktivitas,-0.06327637300513586
nama,-0.06334415419551527
rejeki,-0.06461655996441323
batasan,-0.06567735549978176
hit,-0.06603736669190075
sinetron,-0.06609480692043708
kali nonton,-0.06609480692043708
soalnya,-0.06620060173345191
sialan,-0.06660960350261128
kenapa gak,-0.06676584297097513
berusaha,-0.06679260149352492
dibawah,-0.06679260149352492
side,-0.06679260149352492
tolong bahas,-0.06690066028520844
sebagai fans,-0.0675928823336985
dokter tirta,-0.06762857325152642
akal,-0.06835972384867553
sapi,-0.0686860895561983
jumlah,-0.0686860895561983
mata sapi,-0.0686860895561983
dok apa,-0.0686860895561983
sekrang,-0.06879307914475782
dokk,-0.06886896096711809
pedes,-0.06892337329144715
bahas soal,-0.06892938616327696
dok tolong,-0.06892938616327696
bebas,-0.06930196973407109
malu,-0.0693270050843375
walau,-0.0693270050843375
beberapa,-0.06956916809627817
lebar,-0.06980111238347156
infinix note,-0.06987531088629265
masuk akal,-0.07009649643893054
redmi,-0.07012940655423855
teko,-0.07013133953673921
arab,-0.07111946889745101
hamil,-0.07140424375686301
maupun,-0.07144045722347435
naik motor,-0.07164678403816992
radit ga,-0.07164678403816992
tanboykun,-0.07181991740146125
short,-0.07192741334794162
ceplas,-0.0724163440595768
algoritma,-0.07304339445826732
ajar,-0.07304339445826732
kurang ajar,-0.07304339445826732
termasuk,-0.0731569990382474
stress,-0.07321761826185594
gen,-0.07321761826185594
berbahaya,-0.0733390184526762
teman,-0.07339835769245856
smpe,-0.07399781705703912
tinggi,-0.07403753172123506
inggris,-0.07409081947335962
pas hamil,-0.0741136332360884
flare,-0.0741136332360884
bukan tim,-0.0741512208000962
dikondisikan,-0.07457227597678762
mulutnya,-0.07457227597678762
kejar,-0.07515336600016809
kau,-0.07555953469322077
bang tanboy,-0.07564422534880513
jelas,-0.07574107004128922
spongebob,-0.07579564796706359
kalian,-0.07598717924065362
headset,-0.07605749093895042
klau,-0.07610691158776986
yaa,-0.07639992881275831
tanboykun makan,-0.07680561805697222
note pro,-0.07724027487718182
segitu,-0.07726534989348186
bintang tamunya,-0.07748276531492773
chanel,-0.07748276531492773
karna,-0.07782150260881052
pake headset,-0.0783638926909063
se indonesia,-0.07837044540839572
gadgetin,-0.07892207609478541
org luar,-0.08042280050219736
ksh,-0.08042280050219736
buas berbahaya,-0.08042280050219736
rilis,-0.08042280050219736
bnyk org,-0.08042280050219736
klo undang,-0.08042280050219736
menikmati,-0.08099524046427356
negara negara,-0.08106656901049396
dijadikan,-0.08106656901049396
bagusan mana,-0.08110625368469514
bekerja,-0.08113993702799603
kekurangannya,-0.08113993702799603
keperluan,-0.08113993702799603
kemungkinan,-0.08113993702799603
terbiasa,-0.08113993702799603
penghibur,-0.08135779979390842
aktor,-0.08135779979390842
tuhan,-0.08194779784980719
aktif,-0.0821256354605509
hape,-0.08233538944476594
pak dokter,-0.08353219931538004
kangen,-0.08413767678264694
apa hot,-0.08418377987740938
renyah,-0.08433122962509008
gk suka,-0.08435592843886883
ilmu,-0.08512247200441257
are,-0.08536060840843383
of,-0.08547805439167011
pak rt,-0.08567602140090268
gemesin,-0.08567602140090268
gemesin pak,-0.08567602140090268
rt,-0.08567602140090268
kayak gak,-0.08582517812236462
cara makannya,-0.08661788719078986
eh,-0.0870095701993232
baju,-0.08726475044000187
bandingin,-0.08759969535779764
influencer,-0.08799196246877812
ibu,-0.08814035932417677
effort,-0.08825452904241636
koq,-0.08825452904241636
bang medy,-0.0883083560012014
bidadari,-0.08862685295304333
berkelas,-0.08930725756664318
memang terbaik,-0.08970591761679803
mending apa,-0.08982528582608121
penting,-0.08992720108666508
dibanding,-0.09083762637955159
youtuber,-0.0909060091810931
kok,-0.09116403105648863
sayang gak,-0.09122176834086128
jari,-0.09122176834086128
bsa,-0.09122176834086128
pantes aja,-0.09133076258521222
tirta aja,-0.09133076258521222
umumnya,-0.09152169920080791
lari,-0.09159847122882094
keren pak,-0.09160053601461114
diliat,-0.09164512757272034
wkwkwkwkwk,-0.09182817004706473
ora,-0.09209494517591754
duo bahlul,-0.09236373124623667
bau bawang,-0.09308653523248224
anak anak,-0.09329788927845262
bapak anak,-0.0937647983408153
bawang,-0.09377240655790878
nampak,-0.09386949406412715
tumbuh,-0.09426422806423472
tangga,-0.09516461080370847
rmh,-0.09516461080370847
dok aku,-0.09558943041126446
gakuat,-0.0958070413695117
ramah,-0.09590400346123826
klo bandingin,-0.09606090962833641
lite,-0.09606090962833641
vivo,-0.09606090962833641
disitu,-0.09645066350299686
ngeliat,-0.09645066350299686
ma,-0.09681571791888904
bang saran,-0.0968380194772362
aneh face,-0.0968380194772362
terbuka,-0.0968711764883537
arsenal kochi,-0.09714352632725018
cabe,-0.09718698133861539
performa,-0.09725883358057003
pertama dunia,-0.09725883358057003
master,-0.09727933433297808
full,-0.0976591076878785
mc,-0.0978305944662473
fix,-0.09807631713506725
settingan,-0.09853005867560095
rmh tangga,-0.09877557258609364
bener,-0.09881471690054522
rindu,-0.09900977187641045
tahun ga,-0.09900977187641045
psoriasis,-0.09900977187641045
berdamai,-0.09900977187641045
berdamai diri,-0.09900977187641045
tanggal,-0.09925667786455938
perut,-0.09944237977889465
hama,-0.09948158099481506
endorse,-0.09964664939024218
ky,-0.09983440031286003
skip dulu,-0.09987581008223344
tinggal,-0.099991293199996
pro pro,-0.10006929910252298
amoled,-0.10006929910252298
tulang,-0.10044592542093012
kering,-0.10044592542093012
terasa sakit,-0.10044592542093012
dimasa,-0.10057258263867835
performanya,-0.10094925933960767
kencang,-0.10094925933960767
ular,-0.10128715218690951
masa,-0.101405155024968
awal aja,-0.10207333847068262
ture,-0.10317368233801755
ture ending,-0.10317368233801755
typo,-0.10317368233801755
ending,-0.10317368233801755
nanti,-0.10346216546852473
auranya,-0.1036225543446215
but,-0.10373116194421587
beruntung,-0.10396525644227285
tetangga,-0.10438874653823049
peru,-0.10438874653823049
buah,-0.10438874653823049
mistery box,-0.1044623328914133
mistery,-0.1044623328914133
nyaa,-0.10485828494487981
kmrn,-0.10492212318459089
dollar,-0.1049422211858366
detik,-0.10503920056671205
kayak bapak,-0.10507866901778301
bahas bola,-0.10507866901778301
kentu kenta,-0.10650502751533099
lewat,-0.10650712056267236
jangan pakai,-0.10682232015751195
salah satu,-0.10682232015751195
mengikuti,-0.10682232015751195
buas,-0.10694933435203728
kebelet,-0.10735159436809653
apa benar,-0.10805306731554803
sistem,-0.10832768370937153
buka mistery,-0.10842609093743466
dana,-0.10883030626568563
nanggung,-0.10892418829378066
bagus ga,-0.10914226879193142
bersyukur,-0.10959085617094749
ga pernah,-0.10965705232868822
tanboy kun,-0.10967106525514375
atur,-0.11000466728669733
setting,-0.11000466728669733
harian game,-0.11032014394579005
harian,-0.11032014394579005
very,-0.11093212430694437
jumscare,-0.11142498363819908
setan kebelet,-0.11142498363819908
nge,-0.11191446256132956
didepan,-0.11220576144631317
extreme,-0.11220576144631317
enrique,-0.11220576144631317
ditarik,-0.11220576144631317
sengaja,-0.11220576144631317
ditarik keluar,-0.11220576144631317
jalur,-0.11220576144631317
passing,-0.11220576144631317
sampai sekarang,-0.11235978584013533
tugas kuliah,-0.11235978584013533
live,-0.11286840985536933
smiling,-0.11314060004795612
mimpi,-0.11334076212517886
tertarik,-0.11334076212517886
kira,-0.11336799621758319
ngebug,-0.11377566365793858
menurut gw,-0.11377566365793858
sebelumnya,-0.11444833420260574
worth it,-0.11490529395172172
tiap detik,-0.11560859758009422
minum obat,-0.11608451737765937
telor,-0.11629565887576505
biasa aja,-0.1163304866306403
bentuk,-0.11644578279968976
hujan,-0.11664936018083302
daerah,-0.11699541877320631
anak,-0.117734357856984
habis,-0.1182069540596136
memutuskan resign,-0.11879100483797128
memutuskan,-0.11879100483797128
misal,-0.11879100483797128
pendapat,-0.11879100483797128
binatang,-0.11895411435897356
pke,-0.11902249826446726
tahun lalu,-0.11910057096087862
worth,-0.11984365238359401
kemana,-0.11999529368541365
paling asik,-0.12009048399709032
komen banyak,-0.1202467006249547
apa aja,-0.12045730814287435
nontonnya,-0.1208683661014553
kirain,-0.12089408339332332
cr,-0.12095525180239874
coba bang,-0.12157739695632978
happy hiburan,-0.12187267892281833
hiburan nomor,-0.12187267892281833
ikuti,-0.12254261748949859
ny,-0.12286858812382606
gak ngotak,-0.12306908516214558
unboxing,-0.1233156688112453
saran,-0.1234332845026056
wkwkwkwk,-0.12372505921156685
orangnya,-0.12387213285619658
gapernah,-0.12464652182372916
sepakbola,-0.12554893043276086
on the,-0.12567532364870354
laughing,-0.12567532364870354
floor laughing,-0.12567532364870354
the floor,-0.12567532364870354
floor,-0.12567532364870354
rolling on,-0.12567532364870354
jual,-0.12570609304882796
hari makin,-0.1258724653094264
bung,-0.12613881601775295
oppo,-0.12651936682594336
dateng,-0.12682594398480207
food,-0.12791681221557
ngeluarin,-0.12937615632558314
hari main,-0.12949608115056588
makin hari,-0.12968947887283325
oppo reno,-0.1297337649549664
reno,-0.1297337649549664
gw aja,-0.1298591609928352
apasih,-0.1303437765388887
terhibur,-0.13049608027209442
lapangan pekerjaan,-0.1305019982828031
world,-0.13054327167133137
bahaya,-0.13085252388431703
body,-0.13139806048351169
hhhhh,-0.1319097882763807
burem,-0.13217596133640394
pake plastik,-0.13217596133640394
hidup,-0.13246975954848905
momen pas,-0.132521623224901
action figure,-0.13271203688527183
action,-0.13271203688527183
sensornya,-0.13292031710869512
berjalan,-0.13309596894046438
bang ram,-0.1333205017913432
lancar apa,-0.1333205017913432
next bernadya,-0.1336181855587535
bernadya,-0.1336181855587535
pikir,-0.1337214234858073
balik,-0.1337705919191316
cinta,-0.13409039288174895
kacang,-0.13440972915536722
asam urat,-0.13440972915536722
asam,-0.13440972915536722
umur th,-0.13440972915536722
urat,-0.13440972915536722
dikarenakan,-0.13440972915536722
menengah,-0.13462789069448475
mitos,-0.13466619268570734
antara,-0.13478089647663538
bahkan sampe,-0.13572840066668276
enggak,-0.13595965482389344
hewan,-0.1361676379230304
lepas,-0.1366031469750093
sedikit,-0.1369775310002564
janggal,-0.13759491869454676
coachy,-0.1379995664358467
kelihatan,-0.1380119694587062
futsal,-0.13921339089870033
sekelas,-0.13928673580907008
usaha,-0.13940197898598283
hitam,-0.13976970965500157
tambah seru,-0.1398656564991482
please,-0.14083472551720816
tepe sih,-0.14123221282407683
ome tv,-0.14167734267543095
senyum sendiri,-0.14191324196009575
chipset,-0.14227625990651818
close,-0.14272537731253157
door,-0.14272537731253157
kebutuhan,-0.1430081029456764
server,-0.1430081029456764
lgi,-0.14301170994763965
indro,-0.14337537684267393
de,-0.14337537684267393
kalah,-0.14358125252722953
omongan,-0.14381013462449554
temenan,-0.14387921907628562
mitos fakta,-0.14401464851022824
gt pro,-0.14435321229072184
dmna,-0.14440135221238373
cara,-0.14498728735498317
praz,-0.14503654636449667
panjang,-0.14553052778749864
plus,-0.14586943914537823
riview,-0.14631330105285226
ne,-0.146667738643147
bot rolling,-0.14670172132985274
bang coba,-0.14766842052068668
apa harus,-0.14766842052068668
apalagi pas,-0.1477901766794955
mentai,-0.14804914838085165
makanan indon,-0.1480807985269508
indon,-0.1480807985269508
ceweknya,-0.1480807985269508
disana,-0.1480807985269508
selalu dapet,-0.14812496496527935
close the,-0.14814100270625166
the door,-0.14814100270625166
jokes,-0.14817322470673117
bagus sih,-0.14824985166196014
cat,-0.14830562066627176
follow,-0.14843445618714962
roleplay,-0.14843445618714962
lanjut,-0.1485827435507029
depan,-0.1486059907393174
sd,-0.14863050602849354
absen,-0.1489964636571568
gerr,-0.1494450646853659
dini,-0.14944689297772618
uhuy,-0.14959360187906268
masing,-0.15015543935086098
wes,-0.1503903051179009
seri,-0.15050631459186187
suara,-0.15068461799505578
cwo,-0.1508170038574622
tiara andini,-0.15138288875775793
andini,-0.15138288875775793
charger,-0.15165274554510283
indah permatasari,-0.15183775517209802
permatasari,-0.15183775517209802
gk bosen,-0.15255097855889765
undang surya,-0.15262516626875255
pls,-0.15294696015848724
gw gak,-0.15366096479683983
padahal,-0.15406630942758606
definisi,-0.15423537452416342
maksa,-0.1546364231695418
daddy,-0.1547080254703204
mo,-0.15488247333498664
butuh,-0.1551119340213572
sekalian,-0.15619695731291416
auto imun,-0.15622807298701058
manteb,-0.1563518408587481
karakter,-0.15680620603214537
tentu,-0.15683493101103563
amin,-0.15749121104618974
tora,-0.15749306706897512
piye,-0.157579540942773
dj,-0.15789197619643885
ditanya,-0.15789197619643885
windah,-0.15830231490119703
dipake,-0.15848342906683732
kang emil,-0.15857068680279107
developer,-0.1589387114504738
kebetulan,-0.15901011082471578
ingin,-0.1594179215495465
orang makan,-0.15960511002701366
jgn,-0.16020706666957385
dimensity,-0.1603660170433829
nona indah,-0.16038181140985786
segi,-0.16068736794007266
sih segi,-0.16068736794007266
terbesar,-0.16141328323709775
pasangan,-0.16141328323709775
se,-0.16141900166575518
ilang,-0.16150973015781955
th,-0.1615364585597269
sebuah,-0.16157236973921246
sing,-0.1618469745921635
to,-0.16191315706901982
aja gw,-0.16297754662338215
bilang,-0.16327748009171922
tobat,-0.16330147619203852
jawabannya,-0.16388308872215088
pas ditanya,-0.16388308872215088
tips,-0.16388308872215088
internasional,-0.16388308872215088
jirr,-0.16401741382831753
dll,-0.16410234627180761
organ,-0.1641507821654937
hijau,-0.16442732254504722
rangkuman,-0.1649152865232915
begini,-0.1650395736010373
pake hp,-0.1650436502712776
pemakaian,-0.1650436502712776
edge,-0.16551049141068713
funny,-0.1656840375011042
fakta,-0.16580210536149842
brp,-0.16593975733163774
ditahun,-0.16593975733163774
anakku,-0.16629748027793692
game delta,-0.16670151832488725
force,-0.16670151832488725
delta force,-0.16670151832488725
delta,-0.16670151832488725
gak sih,-0.16679713309194996
parahhh,-0.16700725434154812
band,-0.16702435226975423
tiara kayak,-0.16702435226975423
gak terlalu,-0.16702435226975423
pa,-0.16716219280376407
camon,-0.16724701368815506
aku aja,-0.16746672324361614
seru bgt,-0.16779619667514223
covid,-0.16787655657181463
urusan,-0.16835501620573462
kamar,-0.16855443447713364
beruntun,-0.1686600574669092
bang windah,-0.16919264107444876
bertanya,-0.1692204282012811
kritik,-0.16981026065763954
laki,-0.16988964788441577
tecno camon,-0.16989070545452933
tiktok,-0.1704559328665985
bs,-0.17094347835444645
raya idul,-0.17112370027950555
idul,-0.17112370027950555
merk,-0.1719655459104594
is so,-0.17197081493144328
rakus,-0.17260698763071153
gb,-0.1728556463655226
standup,-0.17292118818134625
materi,-0.17292118818134625
suaranya bagus,-0.1729895383156577
ti,-0.1729895383156577
keknya,-0.17315964353154137
prank,-0.17331820836627887
kentu,-0.17373636893057637
mandi,-0.17377670691471694
sekolah,-0.1737861458096444
pengen,-0.17411188498233865
ijin,-0.17411796668005147
tabung,-0.17451789505495005
bg moai,-0.17463542777891009
waras,-0.17495966379789346
topiknya,-0.17561469479246528
nonton pas,-0.17602762085199514
al,-0.17624882437507908
merendah,-0.17651542797117595
spontan,-0.1767469933004945
ad,-0.1767469933004945
dilancarkan,-0.17684474749154072
thinking,-0.17722390500493906
thinking face,-0.17722390500493906
ibott,-0.17727689301032737
izin,-0.1783388130431548
merdu,-0.17862801134874695
collab,-0.17892278013106794
ketawanya,-0.17896301419257438
kenceng,-0.17973632040654702
abang pertama,-0.17978417030766744
bersin,-0.1798165779653402
nilai,-0.17982389995009326
camon pro,-0.18006458094445987
gini aja,-0.18016789490527166
kenta,-0.18032868705304206
kenta kentu,-0.18032868705304206
dok ijin,-0.18072476429103668
seru banyak,-0.1811734659808048
